,id,title,year,overview,ratings,genres,popularity,cast,poster
4720,4720,Hostage,2005,"When a family is held hostage, former hostage negotiator Jeff Talley arrives at the scene. Talley's own family is kidnapped and Talley must decide which is more important: saving a family he doesn't even know or saving his own family.",6.5,"Action, Crime, Drama            ",111440,"Florent-Emilio Siri,Bruce Willis,Kevin Pollak,Serena Scott Thomas,Jimmy Bennett,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4721,4721,Left Behind,2000,The Biblical prophecy of Armegeddon begins when the Rapture instantly takes all believers in Christ from the Earth. A reporter left behind learns that the Anti-Christ will soon take power.,4.3,"Action, Drama, Fantasy            ",9950,"Vic Sarin,Kirk Cameron,Brad Johnson,Janaya Stephens,Clarence Gilyard Jr.,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4722,4722,The Hot Zone,2019 ,The frightening spread of the Ebolavirus (season 1) and anthrax (season 2).,7.3,"Drama, History, Sci-Fi            ",9177,"Julianna Margulies,Tony Goldwyn,Noah Emmerich,Daniel Dae Kim,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4723,4723,The Debt,I 2010,"In 1965, three Mossad Agents cross into East Berlin to apprehend a notorious Nazi war criminal. Thirty years later, the secrets the Agents share come back to haunt them.",6.8,"Drama, Thriller            ",70263,"John Madden,Helen Mirren,Sam Worthington,Tom Wilkinson,Jessica Chastain,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4724,4724,Un moment d'égarement,2015,"Two friends bring their daughters with them on a beach vacation and find themselves in an awkward situation. A remake of the 1977 film ""Un moment d'égarement"".",6.2,"Comedy, Drama, Romance            ",9725,"Jean-François Richet,Vincent Cassel,François Cluzet,Lola Le Lann,Alice Isaaz,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4725,4725,Lejos de ti,2019 ,A Flamenco dancer from Seville and a businessman from Rome can't stop having visions of each other after they accidentally bump into each other at the Prague Airport.,5.9,"Comedy, Romance            ",138,"Megan Montaner,Alessandro Tiberi,Valeria Bilello,Teco Celio,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4726,4726,Zeroville,2019,"A young ex-communicated seminarian, Ike ""Vikar"" Jerome, arrives in Los Angeles on the same August day in 1969 that a crazed hippie ''family'' led by Charles Manson commits five savage murders.",4.5,"Comedy, Drama, Mystery            ",3155,"James Franco,James Franco,Megan Fox,Seth Rogen,Joey King,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4727,4727,Er ist wieder da,2015,"Adolf Hitler wakes up in the 21st century. He quickly gains media attention, but while Germany finds him hilarious and charming, Hitler makes some serious observations about society.",7,"Comedy, Drama, Fantasy            ",46378,"David Wnendt,Oliver Masucci,Thomas M. Köppl,Marc-Marvin Israel,David Gebigke,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4728,4728,Frankenweenie,2012,"When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.",6.9,"Animation, Comedy, Drama            ",110288,"Tim Burton,Winona Ryder,Catherine O'Hara,Martin Short,Martin Landau,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4729,4729,The Con Is On,2018,"In an effort to avoid paying off a massive gambling debt to a notorious mobster in England, a couple flee to Los Angeles and hatch a jewel theft plot.",3.8,"Comedy, Crime            ",9413,"James Oakley,Dot Cosgrove,Uma Thurman,Tim Roth,Susan Traylor,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4730,4730,Clique,2018,"When Georgia gets drawn into an elite university clique of alpha girls, her friend Holly becomes alarmed by her changing, erratic behaviour, and feels compelled to join - only to find this seductive world is deeply corrupted.",6.9,"Drama, Thriller            ",3142,"Rachel Hurd-Wood,Synnove Karlsen,Sophia Brown,David Monteath,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4731,4731,Mascots,2016,A look into the world of competitive mascots.,5.8,Comedy            ,7647,"Christopher Guest,Zach Woods,Wayne Wilderson,Sarah Baker,Michael Hitchcock,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4732,4732,A Dirty Shame,2004,"An uptight, middle-aged, repressed woman turns into a sex addict after getting hit on the head, and she then falls into an underground subculture of sex addicts in suburban Baltimore.",5.1,Comedy            ,13095,"John Waters,Tracey Ullman,Chris Isaak,Selma Blair,Johnny Knoxville,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4733,4733,Sky Captain and the World of Tomorrow,2004,"After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.",6.1,"Action, Adventure, Mystery            ",85528,"Kerry Conran,Gwyneth Paltrow,Jude Law,Angelina Jolie,Giovanni Ribisi,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4734,4734,The Double,I 2011,"A retired CIA operative is paired with a young FBI agent to unravel the mystery of a senator's murder, with all signs pointing to a Soviet assassin.",5.9,"Action, Crime, Drama            ",30806,"Michael Brandt,Richard Gere,Topher Grace,Martin Sheen,Tamer Hassan,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4735,4735,Freaks of Nature,2015,"In the town of Dillford, humans, vampires and zombies were all living in peace - until the alien apocalypse arrived. Now three teenagers - one human, one vampire, and one zombie - have to team up to figure out how to get rid of the visitors.",5.9,"Comedy, Horror, Sci-Fi            ",12576,"Robbie Pickering,Nicholas Braun,Mackenzie Davis,Josh Fadem,Denis Leary,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4736,4736,Our Souls at Night,2017,"Fonda and Redford star as Addie Moore and Louis Waters, a widow and widower who've lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbor.",6.9,"Drama, Romance            ",13940,"Ritesh Batra,Robert Redford,Jane Fonda,Matthias Schoenaerts,Iain Armitage,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4737,4737,Blow the Man Down,2019,"Mary Beth and Priscilla Connolly attempt to cover up a gruesome run-in with a dangerous man. To conceal their crime, the sisters must go deep into the criminal underbelly of their hometown, uncovering the town's darkest secrets.",6.4,"Comedy, Crime, Drama            ",10939,"Bridget Savage Cole,Danielle Krudy,David Coffin,David Pridemore,Adam Wolf Mayerson,Mark S. Cartier,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4738,4738,"Endings, Beginnings",2019,"A 30-something woman navigating through love and heartbreak over the course of one year. During that time, she will unlock the secrets to her life in a sudden turn of events and in the most surprising of places.",5.6,Drama            ,6402,"Drake Doremus,Shailene Woodley,Jamie Dornan,Sebastian Stan,Matthew Gray Gubler,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4739,4739,The Cry,I 2018,"Nominated for an International Emmy® for Best Actress, Jenna Coleman (Victoria, Doctor Who) mesmerizes as young mother Joanna in this intense psychological thriller.",7.3,"Drama, Mystery, Thriller            ",5018,"Jenna Coleman,Ewen Leslie,Asher Keddie,Alex Dimitriades,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4740,4740,"Men, Women & Children",2014,"A group of high school teenagers and their parents attempt to navigate the many ways the Internet has changed their relationships, their communications, their self-images, and their love lives.",6.6,"Comedy, Drama            ",32651,"Jason Reitman,Kaitlyn Dever,Rosemarie DeWitt,Ansel Elgort,Jennifer Garner,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4741,4741,Bikini Model Academy,2015 Video,Two goons desperate for money decides to start a Bikini Model Academy.,2.3,Comedy            ,1417,"Straw Weisman,Gary Busey,Morgan Fairchild,Benjamin Stone,Phillip Andre Botello,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4742,4742,W - Du gaeui segye,2016,A love story between a couple in their early thirties. They belong to the same era but alternate realities.,8,"Action, Comedy, Drama            ",11247,"Lee Jong-Suk,Han Hyo-joo,Jeong Eu-Gene,Kim Eui-sung,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4743,4743,Catherine the Great,2019,The life and times of the woman who reformed the Russian empire.,6.2,"Biography, Drama, History            ",5870,"Helen Mirren,Jason Clarke,Gina McKee,Kevin McNally,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4744,4744,The Star,2017,A small but brave donkey and his animal friends become the unsung heroes of the first Christmas.,6.2,"Animation, Adventure, Comedy            ",8591,"Timothy Reckart,Steven Yeun,Keegan-Michael Key,Aidy Bryant,Gina Rodriguez,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4745,4745,Magic City,2013,Centers on Miami mobsters and other characters from Miami Beach in the late 1950s.,7.6,"Crime, Drama            ",12873,"Jeffrey Dean Morgan,Olga Kurylenko,Steven Strait,Jessica Marais,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4746,4746,Teen Beach Movie,2013 TV Movie,"Two surfing lovers, whose doomed relationship is nearing to a close, find themselves swept into a dimension-traversing wave that sends them into a beach movie musical in the 60's.",5.9,"Comedy, Family, Fantasy            ",12483,"Jeffrey Hornaday,Ross Lynch,Maia Mitchell,Gracie Gillam,Garrett Clayton,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4747,4747,In the Name of the King: A Dungeon Siege Tale,2007,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",3.8,"Action, Adventure, Fantasy            ",49582,"Uwe Boll,Jason Statham,Ron Perlman,Ray Liotta,Leelee Sobieski,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4748,4748,The Get Down,2017,A ragtag group of teenagers run wild in the streets of the Bronx in the late 1970s.,8.2,"Drama, Music, Musical            ",22832,"Justice Smith,Shameik Moore,Herizen F. Guardiola,Skylan Brooks,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4749,4749,Star Wars: Resistance,2020,"Kazuda Xiono, a young pilot for the Resistance, is tasked with a top secret mission to investigate the First Order, a growing threat in the galaxy.",5.2,"Animation, Action, Adventure            ",6327,"Christopher Sean,Scott Lawrence,Josh Brener,Suzie McGrath,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4750,4750,Harper's Island,2009,"Harper's Island was once the scene of a gruesome series of murders. Seven years later, family and friends gather on the island for a wedding, but one by one they begin to die.",7.4,"Drama, Horror, Mystery            ",26743,"Elaine Cassidy,Christopher Gorham,Matt Barr,Gina Holden,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4751,4751,We Are Your Friends,2015,"Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune.",6.1,"Drama, Music, Romance            ",39275,"Max Joseph,Zac Efron,Wes Bentley,Emily Ratajkowski,Jonny Weston,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4752,4752,Herbie Fully Loaded,2005,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",4.9,"Adventure, Comedy, Family            ",48715,"Angela Robinson,Lindsay Lohan,Michael Keaton,Cheryl Hines,Breckin Meyer,","https://m.media-amazon.com/images/M/MV5BMTUxMTk4NDIyMV5BMl5BanBnXkFtZTgwMDQ0MTAyMjE@._V1_UX67_CR0,0,67,98_AL_.jpg"
4753,4753,Ballerina,2016,"An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera House.",6.7,"Animation, Adventure, Comedy            ",22860,"Eric Summer,Éric Warin,Elle Fanning,Dane DeHaan,Carly Rae Jepsen,Maddie Ziegler,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4754,4754,The Sessions,2012,A man in an iron lung who wishes to lose his virginity contacts a professional sex surrogate with the help of his therapist and priest.,7.2,"Biography, Comedy, Drama            ",43111,"Ben Lewin,John Hawkes,Helen Hunt,William H. Macy,Moon Bloodgood,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4755,4755,Basic,2003,A D.E.A. Agent investigates the disappearance of a legendary Army Ranger Drill Sergeant and several of his cadets during a training exercise gone severely awry.,6.4,"Action, Crime, Drama            ",63817,"John McTiernan,John Travolta,Samuel L. Jackson,Connie Nielsen,Tim Daly,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4756,4756,Detroiters,2018,"Single camera, buddy comedy that centers on Sam (Richardson) and Tim (Robinson), two local ad men who make low budget commercials in Detroit, Michigan. But the two best friends, much like the city in which they live, aspire to achieve great things.",8.1,Comedy            ,3505,"Sam Richardson,Tim Robinson,Pat Vern Harris,Lailani Ledesma,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4757,4757,Nightflyers,2018,"A crew of scientists embarks on a mission aboard a ship called the Nightflyer to investigate a mysterious alien signal, but they soon begin to question if something is already on the ship with them.",5.8,"Drama, Horror, Mystery            ",13537,"Eoin Macken,David Ajala,Jodie Turner-Smith,Angus Sampson,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4758,4758,The Descent: Part 2,2009,"Refusing to believe her story about cave-dwelling monsters, the sole survivor of a spelunking exploration gone horribly wrong is forced to follow the authorities back into the caves where something awaits.",5.7,"Adventure, Horror, Thriller            ",48511,"Jon Harris,Michael J. Reynolds,Shauna Macdonald,Jessika Williams,Douglas Hodge,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4759,4759,Jersey Girl,2004,A widower must look after his precocious daughter and rebuild his life and career after he's sidelined by an unexpected tragedy and a personal blowup.,6.2,"Comedy, Drama, Romance            ",67150,"Kevin Smith,Ben Affleck,Liv Tyler,Raquel Castro,Betty Aberlin,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4760,4760,Terrifier,2011,"After witnessing a brutal murder on Halloween night, a young woman becomes the next target of a maniacal entity.",6.7,"Short, Horror            ",1745,"Damien Leone,Marie Maser,Mike Giannelli,Michael Chmiel,Daniel Rodas,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4761,4761,The Broken Circle Breakdown,2012,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",7.7,"Drama, Music, Romance            ",41644,"Felix van Groeningen,Veerle Baetens,Johan Heldenbergh,Nell Cattrysse,Geert Van Rampelberg,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4762,4762,We Bare Bears,2019,Three bear brothers do whatever they can to be a part of human society by doing what everyone around them does.,7.9,"Animation, Adventure, Comedy            ",16480,"Eric Edelstein,Demetri Martin,Bobby Moynihan,Keith Ferguson,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4763,4763,Whiskey Cavalier,2019,"An FBI agent and his new partner, a CIA operative, embark on missions to save the world, but have to put up with each other first.",7.1,"Action, Adventure, Comedy            ",9938,"Scott Foley,Lauren Cohan,Ana Ortiz,Tyler James Williams,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
4764,4764,Superwog,2022,"A half-hour comedy following the dysfunctional Superwog family. While their parents deal with a marital breakdown, Superwog and best friend Johnny must learn to deal with adulthood and independent life.",7.5,Comedy            ,1245,"Theodore Saidden,Nathan Saidden,Joseph Green,Diamond Lust,","https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_UX67_CR0,0,67,98_AL_.jpg"
